CompanyNumber_norm,period_t,period_t_plus_1,split_company,split_time
13055916,2022-11-30,2023-11-30,test,time_train
13055916,2023-11-30,2024-11-30,test,time_train
13056056,2023-12-31,2024-12-31,train,time_train
13056104,2024-12-31,2025-12-31,train,time_train
13056221,2023-12-31,2024-12-31,train,time_train
13056369,2023-12-31,2024-12-31,train,time_train
13056458,2024-12-01,2025-12-01,train,time_train
13056496,2024-03-31,2025-03-31,train,time_train
13056581,2023-12-31,2024-12-31,test,time_train
13056845,2023-12-31,2024-12-31,train,time_train
13057012,2023-12-31,2024-12-31,train,time_train
13057065,2023-12-31,2024-12-31,train,time_train
13057096,2024-09-30,2025-09-30,train,time_test
13057187,2024-03-31,2025-03-31,train,time_train
13057223,2023-12-31,2024-12-31,train,time_train
13057223,2024-12-31,2025-12-31,train,time_train
13057226,2023-12-31,2024-12-31,train,time_train
13057424,2024-12-31,2025-12-31,train,time_train
13057542,2023-12-31,2024-12-31,train,time_train
13058137,2023-12-31,2024-12-31,train,time_train
13058243,2023-12-31,2024-12-31,train,time_train
13058306,2023-12-31,2024-12-31,train,time_train
13058425,2024-12-31,2025-12-31,train,time_train
13058607,2023-12-31,2024-12-31,test,time_train
13058674,2024-03-31,2025-03-31,train,time_train
13058710,2024-12-31,2025-12-31,train,time_train
13059013,2023-12-31,2024-12-31,train,time_train
13059088,2023-12-31,2024-12-31,train,time_train
13059390,2023-12-31,2024-12-31,train,time_train
13059471,2023-12-31,2024-12-31,test,time_train
13059619,2023-12-31,2024-12-31,train,time_train
13059823,2023-12-31,2024-12-31,test,time_train
13059834,2024-02-28,2025-02-28,train,time_train
13059834,2025-02-28,2026-02-28,train,time_train
13059937,2023-12-31,2024-12-31,train,time_train
13060067,2023-12-31,2024-12-31,train,time_train
13060154,2024-05-31,2025-05-31,train,time_train
13060387,2023-12-31,2024-12-31,train,time_train
13060408,2023-12-31,2024-12-31,train,time_train
13060673,2024-12-31,2025-12-31,train,time_test
13060678,2023-12-31,2024-12-31,train,time_train
13060719,2024-03-31,2025-03-31,train,time_train
13060728,2023-12-31,2024-12-31,train,time_train
13060833,2023-12-31,2024-12-31,test,time_train
13060854,2023-12-31,2024-12-31,train,time_train
13061208,2023-12-31,2024-12-31,train,time_train
13061556,2023-12-31,2024-12-31,train,time_train
13061556,2024-12-31,2025-12-31,train,time_train
13061701,2023-12-31,2024-12-31,test,time_train
13061730,2023-12-31,2024-12-31,train,time_train
13061985,2023-12-31,2024-10-31,test,time_train
13062032,2023-12-31,2024-12-31,train,time_train
13062032,2024-12-31,2025-12-31,train,time_train
13062140,2023-12-31,2024-12-31,train,time_train
13062228,2023-12-31,2024-12-31,train,time_train
13062276,2024-12-31,2025-12-31,train,time_test
13062382,2023-12-31,2024-12-31,train,time_train
13062382,2024-12-31,2025-12-31,train,time_train
13062385,2023-12-31,2024-12-31,train,time_train
13062502,2024-06-30,2025-06-30,test,time_train
13062560,2023-12-31,2024-12-31,test,time_train
13062560,2024-12-31,2025-12-31,test,time_train
13062587,2023-12-31,2024-12-31,test,time_train
13062933,2024-12-31,2025-12-31,train,time_train
13062943,2023-12-31,2024-12-31,train,time_train
13062943,2024-12-31,2025-12-31,train,time_train
13062995,2023-12-31,2024-12-31,train,time_train
13063102,2023-12-31,2024-12-31,train,time_train
13063131,2024-12-31,2025-12-31,train,time_test
13063190,2023-12-31,2024-12-31,test,time_train
13063265,2023-12-31,2024-12-31,train,time_train
13063378,2023-12-31,2024-12-31,train,time_train
13063488,2024-03-31,2025-03-31,train,time_train
13063565,2023-12-31,2024-12-31,train,time_train
13063631,2023-12-31,2024-12-31,test,time_train
13063631,2024-12-31,2025-12-31,test,time_train
13063790,2024-02-28,2025-02-28,train,time_train
13063852,2023-12-31,2024-12-31,train,time_train
13063918,2023-12-31,2024-12-31,train,time_train
13064069,2024-12-31,2025-12-31,train,time_train
13064303,2024-09-30,2025-09-30,test,time_test
13064399,2024-03-31,2025-03-31,train,time_train
13064399,2025-03-31,2026-03-31,train,time_train
13064569,2023-12-31,2024-12-31,train,time_train
13064569,2024-12-31,2025-12-31,train,time_train
13064581,2023-12-31,2024-12-31,train,time_train
13065270,2023-12-31,2024-12-31,test,time_train
13065334,2023-12-31,2024-12-31,train,time_train
13065416,2023-12-31,2024-12-31,train,time_train
13065441,2024-12-31,2025-12-31,train,time_train
13065461,2023-12-31,2024-12-31,train,time_train
13065488,2023-12-31,2024-12-31,train,time_train
13065599,2024-03-31,2025-03-31,train,time_train
13065724,2024-06-30,2025-06-30,train,time_train
13065766,2024-12-31,2025-12-31,train,time_train
13065799,2023-12-31,2024-12-31,train,time_train
13066617,2023-12-31,2024-12-31,train,time_train
13066758,2023-12-31,2024-12-31,train,time_train
13066828,2023-12-31,2024-12-31,test,time_train
13066950,2023-12-31,2024-12-31,train,time_train
13066950,2024-12-31,2025-12-31,train,time_train
13067181,2024-03-31,2025-03-31,train,time_train
13067197,2024-08-31,2025-08-31,train,time_train
13067264,2023-12-31,2024-12-31,train,time_train
13067449,2023-12-31,2024-12-31,train,time_train
13067473,2023-12-31,2024-12-31,test,time_train
13067865,2023-12-31,2024-12-31,train,time_train
13068338,2024-12-31,2025-12-31,train,time_test
13068354,2023-12-31,2024-12-31,test,time_train
13068469,2023-12-31,2024-12-31,train,time_train
13068498,2023-12-31,2024-12-31,train,time_train
13068855,2024-03-31,2025-03-31,train,time_train
13068884,2024-03-31,2025-03-31,train,time_train
13069161,2023-12-31,2024-12-31,train,time_train
13069220,2023-12-31,2024-12-31,train,time_train
13069433,2023-12-31,2024-12-31,train,time_train
13069729,2024-06-30,2025-06-30,train,time_test
13069740,2023-12-31,2024-12-31,train,time_train
13069740,2024-12-31,2025-12-31,train,time_train
13069744,2023-09-30,2024-09-30,train,time_train
13069789,2024-12-31,2025-12-31,train,time_train
13069800,2024-08-31,2025-08-31,train,time_test
13069865,2024-08-31,2025-08-31,train,time_train
13070000,2024-12-31,2025-12-31,test,time_train
13070070,2024-12-31,2025-12-31,test,time_train
13070122,2023-12-31,2024-12-31,train,time_train
13070150,2023-12-31,2024-12-31,train,time_train
13070213,2023-12-31,2024-12-31,train,time_train
13070366,2023-12-31,2024-12-31,train,time_train
13070739,2023-12-31,2024-12-31,train,time_train
13070889,2023-12-31,2024-12-31,train,time_train
13070895,2023-12-31,2024-12-31,train,time_train
13070973,2024-03-31,2025-03-31,train,time_train
13071076,2023-12-31,2024-12-31,test,time_train
13071256,2023-12-31,2024-12-31,train,time_train
13071282,2024-02-29,2025-02-28,train,time_train
13071398,2023-12-31,2024-12-31,train,time_train
13071645,2023-12-31,2024-12-31,train,time_train
13071645,2024-12-31,2025-12-31,train,time_train
13071659,2023-12-31,2024-12-31,train,time_train
13071838,2023-12-31,2024-12-31,test,time_train
13071869,2023-12-31,2024-12-31,train,time_train
13072123,2024-12-31,2025-12-31,train,time_test
13072126,2023-12-31,2024-12-31,test,time_train
13072157,2023-12-31,2025-06-30,train,time_train
13072305,2023-12-31,2024-12-31,train,time_train
13072385,2024-12-31,2025-12-31,train,time_train
13072436,2023-12-31,2024-12-31,train,time_train
13072482,2023-12-31,2024-12-31,train,time_train
13072685,2023-12-31,2025-03-31,train,time_train
13072688,2023-12-31,2024-12-31,test,time_train
13072714,2023-12-31,2024-12-31,train,time_train
13072818,2023-12-31,2024-12-31,test,time_train
13072847,2023-12-31,2024-12-31,train,time_train
13073016,2023-12-31,2024-12-31,train,time_train
13073245,2024-12-31,2025-12-31,train,time_test
13073353,2024-03-31,2025-03-31,test,time_train
13073476,2023-12-31,2024-12-31,train,time_train
13073512,2023-12-31,2024-12-31,train,time_train
13073512,2024-12-31,2025-12-31,train,time_train
13073674,2024-12-31,2025-12-31,test,time_train
13073785,2023-12-31,2024-12-31,test,time_train
13074011,2023-12-31,2024-12-31,train,time_train
13074011,2024-12-31,2025-12-31,train,time_train
13074040,2024-12-31,2025-12-31,train,time_train
13074047,2023-12-31,2024-12-31,train,time_train
13074242,2023-12-31,2024-12-31,train,time_train
13074475,2024-03-31,2025-03-31,test,time_train
13074542,2023-12-31,2024-12-31,train,time_train
13074619,2023-12-31,2024-12-31,test,time_train
13074688,2023-12-31,2024-12-31,train,time_train
13074688,2024-12-31,2025-12-31,train,time_train
13074781,2024-03-31,2025-03-31,train,time_train
13074803,2024-12-31,2025-12-31,train,time_train
13074920,2024-03-31,2025-03-31,train,time_train
13075199,2023-12-31,2025-03-31,train,time_train
13075232,2023-12-31,2024-12-31,train,time_train
13075567,2023-12-31,2024-12-31,train,time_train
13075567,2024-12-31,2025-12-31,train,time_train
13075574,2024-01-31,2025-01-31,train,time_train
13075575,2023-12-31,2024-12-31,train,time_train
13075809,2023-12-31,2024-12-31,test,time_train
13075883,2024-12-31,2025-12-31,train,time_test
13075897,2024-05-31,2025-05-31,train,time_test
13076390,2023-12-31,2024-12-31,train,time_train
13076454,2024-01-31,2025-01-31,test,time_train
13076454,2025-01-31,2026-01-31,test,time_train
13076490,2023-12-31,2024-12-31,train,time_train
13076495,2024-08-31,2025-08-31,test,time_test
13076602,2023-12-31,2024-12-31,train,time_train
13076699,2023-12-31,2024-12-31,train,time_train
13077008,2023-12-31,2024-12-31,train,time_train
13077011,2023-12-31,2024-12-31,train,time_train
13077014,2024-12-31,2025-12-31,train,time_test
13077020,2023-12-31,2024-12-31,train,time_train
13077020,2024-12-31,2025-12-31,train,time_train
13077026,2024-03-31,2025-03-31,test,time_train
13077178,2023-12-31,2024-12-31,test,time_train
13077354,2023-12-31,2024-12-31,train,time_train
13077562,2023-12-31,2024-12-31,train,time_test
13077615,2023-12-31,2024-12-31,test,time_train
13077648,2023-12-31,2024-12-31,train,time_train
13077664,2023-12-31,2024-12-31,train,time_train
13077668,2024-03-31,2025-03-31,train,time_train
13077690,2024-12-31,2025-12-31,test,time_train
13077857,2025-03-31,2026-03-31,train,time_test
13077892,2024-05-31,2025-05-31,train,time_train
13077951,2024-03-31,2025-03-31,train,time_train
13077966,2024-12-31,2025-12-31,train,time_train
13078640,2023-12-31,2024-12-31,test,time_train
13078660,2023-12-31,2024-12-31,train,time_train
13078766,2023-12-31,2024-12-31,train,time_train
13078826,2023-12-31,2024-12-31,train,time_train
13079079,2023-12-31,2024-12-31,train,time_train
13079215,2024-12-31,2025-12-31,train,time_train
13079467,2024-12-31,2025-12-31,train,time_train
13079563,2023-12-31,2024-12-31,train,time_train
13079723,2023-09-30,2024-10-31,test,time_train
13079723,2024-10-31,2025-09-30,test,time_train
13079746,2023-12-31,2024-12-31,train,time_train
13080001,2024-03-31,2025-03-31,train,time_train
13080076,2023-12-31,2024-12-31,train,time_train
13080173,2023-12-31,2024-12-31,train,time_train
13080215,2023-10-31,2024-10-31,test,time_train
13080247,2023-12-31,2024-12-31,train,time_train
13080337,2023-12-31,2024-12-31,train,time_train
13080347,2023-12-31,2024-12-31,train,time_train
13080347,2024-12-31,2025-12-31,train,time_train
13080615,2023-12-31,2024-12-31,test,time_train
13080623,2023-12-31,2024-12-31,test,time_train
13080782,2023-12-31,2024-12-31,train,time_train
13080885,2023-12-31,2024-12-31,train,time_train
13080907,2024-03-31,2025-03-31,train,time_train
13081076,2023-12-31,2024-12-31,test,time_train
13081076,2024-12-31,2025-12-31,test,time_train
13081323,2024-03-31,2025-03-31,train,time_train
13081564,2023-12-31,2024-12-31,train,time_train
13081668,2024-12-31,2025-12-31,train,time_train
13081693,2023-12-31,2024-12-31,train,time_train
13081697,2023-12-31,2024-12-31,train,time_train
13081942,2023-12-31,2024-12-31,test,time_train
13082004,2023-12-31,2024-12-31,train,time_train
13082298,2023-12-31,2025-03-31,test,time_train
13082353,2023-12-31,2024-12-31,train,time_train
13082387,2024-03-31,2025-03-31,train,time_train
13082537,2023-12-31,2024-12-31,train,time_train
13082537,2024-12-31,2025-12-31,train,time_train
13082579,2024-01-31,2025-01-31,train,time_train
13082579,2025-01-31,2026-01-31,train,time_train
13082593,2023-12-31,2024-12-31,train,time_train
13082976,2023-12-31,2024-12-31,train,time_train
13083112,2023-12-31,2024-12-31,test,time_train
13083176,2023-12-31,2024-12-31,test,time_train
13083302,2023-12-31,2024-12-31,train,time_train
13083322,2023-12-31,2024-12-31,train,time_train
13083516,2023-12-31,2024-12-31,train,time_train
13084105,2023-12-31,2024-12-31,train,time_train
13084105,2024-12-31,2025-12-31,train,time_train
13084197,2024-06-30,2025-06-30,train,time_train
13084200,2024-03-31,2025-03-31,test,time_train
13084235,2023-12-29,2024-12-31,train,time_train
13084255,2024-03-31,2025-03-31,train,time_train
13084545,2023-12-31,2024-12-31,test,time_train
13084555,2024-03-31,2025-03-31,train,time_train
13084655,2023-12-31,2024-12-31,train,time_train
13084801,2024-12-31,2025-12-31,train,time_train
13084837,2023-12-31,2024-12-31,train,time_train
13084837,2025-03-31,2026-03-31,train,time_train
13084869,2023-12-31,2024-12-31,train,time_train
13085089,2023-12-31,2024-12-31,test,time_train
13085194,2023-12-31,2024-12-31,train,time_train
13085203,2023-12-31,2024-12-31,train,time_train
13085301,2023-12-31,2024-12-31,train,time_train
13085369,2023-12-31,2024-12-31,train,time_train
13085369,2024-12-31,2025-12-31,train,time_train
13085779,2024-12-31,2025-12-31,test,time_train
13085943,2023-12-31,2024-12-31,train,time_train
13086012,2023-12-31,2024-12-31,test,time_train
13086028,2023-12-31,2024-12-30,train,time_train
13086615,2023-12-31,2024-12-31,train,time_train
13087461,2023-12-31,2024-12-31,train,time_train
13087697,2023-12-31,2024-12-31,test,time_train
13087697,2024-12-31,2025-12-31,test,time_train
13088456,2024-03-31,2025-03-31,test,time_train
13088456,2025-03-31,2026-03-31,test,time_train
13088530,2023-12-31,2024-12-31,train,time_train
13088686,2023-12-31,2024-12-31,train,time_train
13088686,2024-12-31,2025-12-31,train,time_train
13088730,2023-12-31,2024-12-31,train,time_train
13088784,2023-12-31,2024-12-31,train,time_train
13088784,2024-12-31,2025-12-31,train,time_train
13088797,2023-12-31,2024-12-31,train,time_train
13088828,2023-12-31,2024-12-31,train,time_train
13089029,2023-12-31,2024-12-31,test,time_train
13089156,2023-12-31,2024-12-31,train,time_train
13089156,2024-12-31,2025-12-31,train,time_train
13089488,2023-12-31,2024-12-31,test,time_train
13089683,2023-12-31,2024-12-31,train,time_train
13089848,2023-12-31,2024-12-31,train,time_train
13090195,2023-12-31,2024-12-31,train,time_train
13090195,2024-12-31,2025-12-31,train,time_train
13090452,2023-12-31,2024-12-31,test,time_train
13090638,2024-12-31,2025-12-31,test,time_train
13090753,2024-02-29,2025-02-28,train,time_train
13090947,2024-03-31,2025-03-31,train,time_train
13090951,2023-12-31,2024-12-31,train,time_train
13091214,2023-12-31,2024-12-31,test,time_train
13091251,2023-12-31,2024-12-31,test,time_train
13091350,2023-12-31,2024-12-31,train,time_train
13091478,2024-03-31,2025-03-31,train,time_train
13091495,2023-12-31,2024-12-31,train,time_train
13091637,2023-12-31,2024-12-31,test,time_train
13091648,2023-12-31,2024-12-31,train,time_train
13091699,2024-12-31,2025-12-31,train,time_train
13091916,2023-12-31,2024-12-31,train,time_train
13091925,2022-12-31,2023-12-31,train,time_train
13091925,2023-12-31,2024-12-31,train,time_train
13091940,2023-12-31,2024-12-31,train,time_train
13092117,2023-12-31,2024-12-31,test,time_train
13092127,2023-12-31,2024-12-31,test,time_train
13092236,2023-12-31,2024-12-31,train,time_train
13092236,2024-12-31,2025-12-31,train,time_train
13092296,2023-12-31,2024-12-31,train,time_train
13092657,2023-12-31,2024-12-31,train,time_train
13092704,2023-12-31,2024-12-31,train,time_train
13092881,2023-12-31,2024-12-31,train,time_train
13093297,2023-12-31,2024-12-31,train,time_train
13093297,2024-12-31,2026-03-31,train,time_train
13093330,2023-12-31,2024-12-31,train,time_train
13093573,2023-12-31,2024-12-31,test,time_train
13093623,2023-12-31,2024-12-31,train,time_train
13093835,2023-12-31,2024-12-31,test,time_train
13093862,2023-12-30,2024-12-30,train,time_train
13094159,2023-12-31,2024-12-31,test,time_train
13094232,2023-12-31,2024-12-31,train,time_train
13094262,2023-12-31,2024-12-31,train,time_train
13094319,2023-12-31,2024-12-31,train,time_train
13094319,2024-12-31,2026-03-31,train,time_train
13094428,2023-12-31,2024-12-31,train,time_train
13094554,2024-03-31,2025-03-31,train,time_train
13094605,2023-12-31,2024-12-31,train,time_train
13094709,2023-12-31,2024-12-31,train,time_train
13094829,2023-12-31,2024-12-31,train,time_train
13094829,2024-12-31,2025-12-31,train,time_train
13094849,2023-12-31,2024-12-31,train,time_train
13094857,2023-12-31,2024-12-31,train,time_train
13094903,2023-12-31,2024-12-31,test,time_train
13095095,2023-12-31,2024-12-31,train,time_train
13095167,2023-12-31,2024-12-31,train,time_train
13095269,2023-12-31,2024-12-31,train,time_train
13095473,2023-12-31,2024-12-31,train,time_train
13095473,2024-12-31,2025-12-31,train,time_train
13095490,2024-03-31,2025-03-31,train,time_train
13095508,2025-03-31,2026-03-31,train,time_test
13095604,2024-08-31,2025-08-31,train,time_train
13095614,2023-12-31,2024-12-31,train,time_train
13095897,2024-03-31,2025-03-31,train,time_train
13095932,2024-05-31,2025-05-31,train,time_train
13096130,2023-12-31,2024-12-31,train,time_train
13096448,2024-03-31,2025-03-31,train,time_train
13096679,2024-12-31,2025-12-31,train,time_train
13096703,2024-03-31,2025-03-31,train,time_train
13097032,2023-11-30,2024-11-30,train,time_train
13097156,2023-12-31,2024-12-31,test,time_train
13097243,2023-12-31,2024-12-31,train,time_train
13097243,2024-12-31,2025-12-31,train,time_train
13097245,2023-12-31,2024-12-31,train,time_train
13097375,2023-12-31,2024-12-31,train,time_train
13097548,2023-12-31,2024-12-31,test,time_train
13097548,2024-12-31,2025-12-31,test,time_train
13097658,2023-12-31,2024-12-30,train,time_train
13097811,2023-12-31,2024-12-31,train,time_train
13098048,2023-12-31,2024-12-31,test,time_train
13098053,2023-12-31,2024-12-31,train,time_train
13098065,2024-03-31,2025-03-31,train,time_train
13098205,2023-12-31,2024-12-31,train,time_train
13098222,2023-12-31,2024-12-31,train,time_train
13098224,2023-12-31,2024-12-31,test,time_train
13098345,2023-12-31,2025-05-31,train,time_train
13098441,2023-12-31,2024-12-31,train,time_train
13098610,2023-12-31,2024-12-31,train,time_train
13098657,2023-12-31,2024-12-31,test,time_train
13098657,2024-12-31,2025-12-31,test,time_train
13098709,2023-12-31,2024-12-31,train,time_train
13098837,2023-12-31,2024-12-31,train,time_train
13099199,2023-12-31,2024-12-31,train,time_train
13099199,2024-12-31,2025-12-31,train,time_train
13099283,2024-03-31,2024-12-31,train,time_train
13099443,2024-12-31,2025-12-31,train,time_test
13099502,2024-12-31,2025-12-31,test,time_train
13099815,2023-12-31,2024-12-31,train,time_train
13099940,2023-12-31,2024-12-31,train,time_train
13100008,2024-12-31,2025-12-31,train,time_train
13100163,2023-12-31,2024-12-31,train,time_train
13100336,2024-12-31,2025-12-31,train,time_test
13100447,2023-12-31,2024-12-31,test,time_train
13100514,2023-12-31,2024-12-31,train,time_train
13100694,2023-12-31,2024-12-31,train,time_train
13100840,2024-12-31,2025-12-31,train,time_train
13100867,2023-12-31,2025-03-31,test,time_train
13100886,2023-12-31,2024-12-31,train,time_train
13101001,2024-03-31,2025-03-31,train,time_train
13101141,2024-12-31,2025-12-31,train,time_train
13101351,2024-03-31,2025-03-31,test,time_train
13101547,2023-12-31,2024-12-31,train,time_train
13101611,2023-12-31,2024-12-31,train,time_train
13102092,2023-12-28,2024-12-28,train,time_train
13102217,2023-12-31,2024-12-31,train,time_train
13102336,2023-12-31,2024-12-31,train,time_train
13102375,2023-12-31,2024-12-31,train,time_train
13102405,2023-12-31,2024-12-31,train,time_train
13102405,2024-12-31,2025-12-31,train,time_train
13102720,2024-12-31,2025-12-31,train,time_train
13102842,2024-03-31,2025-03-31,train,time_train
13102874,2023-12-31,2024-12-31,test,time_train
13102969,2023-10-31,2024-10-31,test,time_train
13103185,2023-12-31,2024-12-31,train,time_train
13103496,2023-12-31,2024-12-31,train,time_train
13103629,2023-12-31,2024-12-31,test,time_train
13103657,2023-12-31,2024-12-31,test,time_train
13104230,2024-11-30,2025-10-31,train,time_train
13104244,2023-12-31,2024-12-31,train,time_train
13104354,2023-12-31,2024-12-31,train,time_train
13104354,2024-12-31,2025-12-31,train,time_train
13104550,2023-12-31,2024-12-31,train,time_train
13104559,2023-12-31,2024-12-31,test,time_train
13104652,2023-12-31,2024-12-31,test,time_train
13105200,2023-12-31,2024-12-31,train,time_train
13105429,2023-12-31,2024-12-31,train,time_train
13105576,2023-12-31,2024-12-31,train,time_train
13105871,2023-12-31,2024-12-31,train,time_train
13106068,2024-12-31,2025-12-31,train,time_test
13106396,2023-12-31,2024-12-31,train,time_train
13106577,2023-12-31,2024-12-31,train,time_train
13106639,2023-12-31,2024-12-31,train,time_train
13106646,2023-12-31,2024-12-31,train,time_train
13106646,2024-12-31,2025-12-31,train,time_train
13106814,2023-12-31,2024-12-31,test,time_train
13106949,2023-12-31,2024-12-31,train,time_train
13107113,2023-12-31,2024-12-31,train,time_train
13107322,2023-12-31,2024-12-31,train,time_train
13107501,2023-12-31,2024-12-31,test,time_train
13107710,2024-03-31,2025-03-31,train,time_train
13107935,2023-12-31,2024-12-31,train,time_train
13107968,2024-12-31,2025-12-31,train,time_train
13108153,2024-01-31,2025-01-31,train,time_train
13108264,2024-03-31,2025-03-31,train,time_train
13108388,2024-09-30,2025-09-30,train,time_test
13108511,2025-01-31,2026-01-31,train,time_train
13108606,2024-01-31,2025-01-31,train,time_train
13108921,2024-07-31,2025-07-31,train,time_train
13109233,2024-01-31,2025-01-31,test,time_train
13109265,2024-01-31,2025-01-31,test,time_train
13109266,2024-01-31,2025-01-31,train,time_train
13109324,2024-07-31,2025-07-31,train,time_test
13109406,2024-03-31,2025-03-31,train,time_train
13109559,2024-01-31,2025-01-31,test,time_train
13109581,2024-01-31,2025-01-31,test,time_train
13109590,2024-03-31,2025-03-31,train,time_train
13109823,2024-01-31,2025-01-31,train,time_train
13110186,2024-01-31,2025-01-31,train,time_train
13110208,2024-01-31,2025-01-31,train,time_train
13110208,2025-01-31,2026-01-31,train,time_train
13110238,2024-01-31,2025-01-31,train,time_train
13110473,2024-01-31,2025-01-31,test,time_train
13110598,2024-01-31,2025-01-31,train,time_train
13110622,2024-01-31,2025-01-31,train,time_train
13110719,2024-03-31,2025-03-31,train,time_train
13110729,2024-01-31,2025-01-31,train,time_train
13111380,2024-01-31,2025-01-31,train,time_train
13112118,2023-12-31,2024-12-31,test,time_train
13112127,2024-03-31,2025-03-31,train,time_train
13112131,2024-01-31,2025-01-31,train,time_train
13112219,2024-01-31,2025-01-31,train,time_train
13112314,2024-01-31,2025-01-31,train,time_train
13112402,2024-01-31,2025-01-31,train,time_train
13112432,2024-01-31,2025-01-31,train,time_train
13112447,2024-01-31,2025-01-31,train,time_train
13112681,2024-01-31,2025-01-31,train,time_train
13112839,2024-03-31,2025-03-31,train,time_train
13112978,2024-01-31,2025-01-31,train,time_train
13112999,2024-12-31,2025-12-31,train,time_test
13113101,2024-01-31,2025-01-31,train,time_train
13113143,2024-01-31,2025-01-31,train,time_train
13113261,2024-01-31,2025-01-31,train,time_train
13113332,2024-01-31,2025-01-31,train,time_train
13113448,2024-01-31,2025-01-31,train,time_train
13113516,2024-01-31,2025-01-31,test,time_train
13113582,2024-01-31,2025-01-31,test,time_train
13113661,2024-01-31,2025-01-31,train,time_train
13113742,2024-01-31,2025-01-31,train,time_train
13113797,2023-12-31,2024-12-31,train,time_train
13113954,2024-09-30,2025-09-30,train,time_test
13113980,2025-01-31,2026-01-31,train,time_train
13114140,2024-01-31,2025-01-31,train,time_train
13114405,2024-01-31,2025-01-31,train,time_train
13114524,2024-01-31,2025-01-31,train,time_train
13114565,2023-12-31,2024-12-31,train,time_train
13114731,2024-01-31,2025-01-31,train,time_train
13114774,2024-01-31,2025-01-31,train,time_train
13114797,2024-03-31,2025-03-31,train,time_train
13114852,2024-01-31,2025-01-31,train,time_train
13114872,2024-01-31,2025-01-31,train,time_train
13114967,2025-01-31,2026-01-31,test,time_train
13115014,2023-12-31,2024-12-31,train,time_train
13115014,2024-12-31,2025-12-31,train,time_train
13115072,2024-01-31,2025-01-31,train,time_train
13115484,2025-03-31,2026-03-31,train,time_train
13115637,2024-02-29,2025-02-28,train,time_train
13115707,2024-01-31,2025-01-31,train,time_train
13115973,2024-03-31,2025-03-31,train,time_train
13115994,2025-01-31,2026-01-31,train,time_test
13116322,2024-01-31,2025-01-31,test,time_train
13116642,2024-01-31,2025-01-31,train,time_train
13116665,2024-03-31,2025-03-31,train,time_train
13116742,2024-01-31,2025-01-31,test,time_train
13116770,2024-01-31,2025-01-31,train,time_train
13116852,2023-07-31,2024-07-31,train,time_train
13116852,2024-07-31,2025-07-31,train,time_train
13117085,2024-03-31,2025-03-31,test,time_train
13117355,2024-08-31,2025-08-31,train,time_test
13117363,2024-01-31,2025-01-31,train,time_train
13117487,2024-01-31,2025-01-31,train,time_train
13117561,2024-01-31,2025-01-31,train,time_train
13117628,2024-01-31,2025-01-31,test,time_train
13117684,2024-03-31,2025-03-31,test,time_train
13117689,2024-01-31,2025-01-31,train,time_train
13117904,2024-01-31,2025-01-31,train,time_train
13118402,2024-01-31,2025-01-31,train,time_train
13118432,2025-01-31,2026-01-31,test,time_train
13118527,2024-01-31,2025-01-31,train,time_train
13118527,2025-01-31,2026-01-31,train,time_train
13118532,2024-01-31,2025-01-31,test,time_train
13118547,2024-03-31,2025-03-31,train,time_train
13118690,2024-01-31,2025-01-31,train,time_train
13118883,2024-01-31,2025-01-31,test,time_train
13119031,2025-01-31,2026-01-31,train,time_test
13119166,2024-01-31,2025-01-31,test,time_train
13119189,2024-01-31,2025-01-31,train,time_train
13119190,2024-01-31,2025-01-31,train,time_train
13119203,2024-03-31,2025-03-31,train,time_train
13119203,2025-03-31,2026-03-31,train,time_train
13119237,2024-01-31,2025-01-31,train,time_train
13119237,2025-01-31,2026-01-31,train,time_train
13119450,2024-01-31,2025-01-31,train,time_train
13119535,2024-03-31,2025-03-31,train,time_train
13119588,2024-03-31,2025-03-31,train,time_train
13119667,2024-01-31,2025-01-31,test,time_train
13119862,2024-01-31,2025-01-31,train,time_train
13119931,2024-01-31,2025-01-31,train,time_train
13119972,2024-01-31,2025-01-31,train,time_train
13120144,2023-12-31,2024-12-31,train,time_train
13120279,2024-01-31,2025-01-31,train,time_train
13120385,2024-01-31,2025-01-31,test,time_train
13120428,2024-01-31,2025-01-31,train,time_train
13120474,2024-01-31,2025-01-31,train,time_train
13120498,2024-03-31,2025-03-31,train,time_train
13120573,2024-01-31,2025-01-31,train,time_train
13120660,2025-01-31,2026-01-31,train,time_test
13120669,2023-12-31,2024-12-31,train,time_train
13120697,2024-01-31,2025-01-31,train,time_train
13120838,2024-03-31,2025-03-31,train,time_train
13121014,2025-01-31,2026-01-31,train,time_train
13121018,2024-03-31,2025-03-31,train,time_train
13121020,2024-01-31,2025-01-31,train,time_train
13121061,2024-03-31,2025-03-31,train,time_train
13121239,2024-05-31,2025-05-31,train,time_train
13121476,2023-12-31,2024-12-31,train,time_train
13121476,2024-12-31,2025-12-31,train,time_train
13121493,2024-07-03,2025-07-03,train,time_test
13121579,2024-06-30,2025-06-30,train,time_train
13121660,2024-03-31,2025-03-31,test,time_train
13121790,2024-01-31,2025-01-31,train,time_train
13121868,2024-01-31,2025-01-31,train,time_train
13122065,2024-01-31,2025-01-31,train,time_train
13122273,2024-01-31,2025-03-31,train,time_train
13122429,2024-01-31,2025-01-31,train,time_train
13122448,2024-01-31,2025-01-31,test,time_train
13122489,2024-07-31,2025-07-31,train,time_train
13122744,2024-01-30,2025-01-31,test,time_train
13123052,2024-01-31,2025-01-31,train,time_train
13123233,2024-03-31,2025-03-31,test,time_train
