CompanyNumber,CompanyName,primary_sector_x,priority_calibrated,priority_queue_percentile,primary_dimension_calibrated,cluster_name_auto,calibration_status,forward_deepen_score,forward_deepen_reference_percentile,forward_deepen_status,forward_relative_grow_score,forward_relative_grow_reference_percentile,forward_relative_grow_tail_signal,forward_relative_grow_status,forward_defend_score,forward_defend_reference_percentile,forward_defend_status,final_news_score,sentiment_direction,company_hiring_score,Primary_Action_Category,Business_Scenario,Explanation_Text
15200891,FASSI EUROPEAN FURNITURE LTD,Wholesale & Retail,,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,24.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
8539832,CARBON SIX ENGINEERING LIMITED,"Technology, legal & professional",93.83176165,82.90980173,Defend,Low net assets + Low equity + elevated negative-equity rate,THREE_WAY_COMPLETE,16.15632717,0.67714162,Complete,73.33146225,0.72484483,0.0,Complete,15.05952821,0.69538649,Complete,,neutral,41.7,Opportunity with Pressure,Current Priority [15-25%] | Deepen [25-50%] | Grow [25-50%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [15%-25% Tier], primarily driven by the Defend dimension, corresponding to the 'Low net assets + Low equity + elevated negative-equity rate' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
SC583491,KPM CONTRACTS & COMMERCIAL LTD,"Technology, legal & professional",,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,Insufficient,,,,Insufficient,0.0,0.62415145,Partial,,neutral,38.1,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
9300965,PASSION CARE STAFFING LTD,Healthcare,47.04852534,10.97781024,Defend,High current-assets scale + High net assets,THREE_WAY_COMPLETE,26.6682191,0.81491843,Complete,11.58761343,0.1181642,0.0,Complete,0.0,0.45223406,Complete,,neutral,45.2,Opportunity without Pressure,Current Priority [50-100%] | Deepen [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [15%-25% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
15757389,REID APPS LIMITED,Fast growth & emerging sector,,,,Low employee scale + Low creditor scale,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,41.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
12077921,VIRTUAL INTELLIGENT SYSTEMS LTD,Fast growth & emerging sector,47.016304,10.93699654,Deepen,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,9.83497198,0.62529964,Complete,,neutral,70.9,Opportunity with Pressure,Current Priority [50-100%] | Grow [25-50%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
1592401,SUITSTACK LIMITED,Agriculture,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,20.28291206,0.75079577,Complete,,neutral,15.5,Opportunity with Pressure,Grow [25-50%] | Risk [15-25%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [15%-25% Tier], indicating a signal for further verification. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
12665563,YASIJI LTD,Fast growth & emerging sector,51.7421004,15.36420854,Grow,Low employee scale + Low creditor scale,THREE_WAY_COMPLETE,0.0,0.72818312,Partial,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,,neutral,63.8,Opportunity without Pressure,Current Priority [50-100%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'Low employee scale + Low creditor scale' profile. [Future Forward Signals] Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11517860,MOORSTONE YORK OPCO LIMITED,Healthcare,,,,Low net assets + Low equity + elevated negative-equity rate,PARTIAL_DIMENSION_ONLY,14.08166625,0.6404563,Complete,74.01627842,0.7319523,0.0,Complete,9.0124607,0.61343184,Complete,,neutral,45.2,Opportunity with Pressure,Deepen [25-50%] | Grow [25-50%] | Risk [25-50%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
15642490,V3 CAPITAL PROPERTIES LTD,Real Estate,,,,High fixed-assets scale + High creditor scale + working-capital pressure,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,13.5,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
2928994,FACE CONSULTANTS LIMITED,"Technology, legal & professional",52.45526604,16.04515284,Defend,High equity + High net assets,THREE_WAY_COMPLETE,13.10795253,0.62071479,Complete,7.31780335,0.0750886,0.0,Complete,0.0,0.45223406,Complete,,neutral,40.4,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11387921,HORNDON AUTOS & AUDIO SPECIALISTS LIMITED,Wholesale & Retail,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,,,Insufficient,,neutral,37.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
14045877,MCD ANALYTICS LIMITED,"Technology, legal & professional",,,,High fixed-assets scale + High creditor scale + working-capital pressure,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,33.78647807,0.86499391,Complete,,neutral,56.4,Opportunity with Pressure,Grow [25-50%] | Risk [5-15%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [5%-15% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
10560690,BRING BISCUITS LTD,"Technology, legal & professional",40.88136103,6.578523403,Defend,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,52.52715945,0.96588989,Complete,,neutral,54.5,Opportunity with Pressure,Current Priority [50-100%] | Grow [25-50%] | Risk [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [Top 5% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14075854,RELIANT 247 RECRUITMENT LTD,Healthcare,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,25.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
14817539,RAN CARS AND COMMERCIALS LIMITED,Wholesale & Retail,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,,,Insufficient,,,,Insufficient,0.0,0.45223406,Complete,,neutral,43.5,No Active Forward Signal,No Strong Forward Signal,[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
11980102,R JONES HOLDINGS LTD,Real Estate,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,17.5,0.71790527,Complete,67.52362242,0.66538093,0.0,Complete,0.0,0.45223406,Complete,,neutral,17.9,Opportunity without Pressure,Deepen [25-50%] | Grow [25-50%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
11923321,NORTH SHORE ANALYSIS LIMITED,"Technology, legal & professional",,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,46.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15348940,HOMESTAGINGUK LIMITED,Wholesale & Retail,,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,24.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
7109638,SEA-VIEW 20-20 BRIGHTON (UK) LTD,Healthcare,,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,30.0,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
9674374,BOWYERS FIELD DEVELOPMENTS LIMITED,Real Estate,87.65600498,67.69595944,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,,neutral,17.4,Opportunity without Pressure,Current Priority [25-50%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
11975466,DANALISE PROPERTIES LIMITED,Real Estate,69.03529311,33.92155178,Defend,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,31.3390005,0.86242021,Complete,85.11366826,0.8462397,50.0,Complete,0.0,0.45223406,Complete,,neutral,16.1,Opportunity without Pressure,Current Priority [50-100%] | Deepen [5-15%] | Grow [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [15%-25% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14268415,S & M GROUP LTD,Real Estate,67.7840311,32.45333276,Defend,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,30.57223634,0.85591851,Complete,79.85966882,0.79243436,24.29834409,Complete,0.0,0.45223406,Complete,,positive,21.7,Opportunity without Pressure,Current Priority [50-100%] | Deepen [5-15%] | Grow [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [15%-25% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14643892,MARINE ADVISORY EXPERTS LIMITED,"Technology, legal & professional",90.24230447,73.86527184,Grow,High equity + High net assets,THREE_WAY_COMPLETE,42.80426593,0.92824494,Complete,12.6129666,0.12860024,0.0,Complete,0.0,0.45223406,Complete,,neutral,56.4,Opportunity without Pressure,Current Priority [25-50%] | Deepen [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [5%-15% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14907974,MASUDA DEVELOPMENT CAPITAL LTD,Real Estate,,,,Low net assets + Low equity + elevated negative-equity rate,PARTIAL_DIMENSION_ONLY,50.53853018,0.9550792,Complete,4.93778651,0.05090752,0.0,Complete,12.50655914,0.66161041,Complete,,neutral,19.4,Opportunity with Pressure,Deepen [Top 5%] | Risk [25-50%],"[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [Top 5% Tier]; Relative Grow requirement is in the [50%-100% Tier]; Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
3396417,THE EUROPEAN DATABASE OF LIBRARIES LTD.,Fast growth & emerging sector,87.12972311,66.43610508,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,,neutral,38.8,Opportunity without Pressure,Current Priority [25-50%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14641367,TOTAL CNC LTD,"Technology, legal & professional",88.57109101,69.82471592,Deepen,High fixed-assets scale + High creditor scale + working-capital pressure,THREE_WAY_COMPLETE,27.78424764,0.82614863,Complete,97.05491627,0.9695338,85.27458135,Complete,0.0,0.45223406,Complete,,neutral,53.3,Opportunity without Pressure,Current Priority [25-50%] | Deepen [15-25%] | Grow [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Deepen dimension, corresponding to the 'High fixed-assets scale + High creditor scale + working-capital pressure' profile. [Future Forward Signals] Deepen expansion momentum is in the [15%-25% Tier]; Relative Grow requirement is in the [Top 5% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13882202,ICONIC SIMULATION LTD,"Technology, legal & professional",69.91923184,35.01815135,Grow,High equity + High net assets,THREE_WAY_COMPLETE,12.07744729,0.60154464,Complete,92.12648517,0.91835216,60.63242586,Complete,0.0,0.62415145,Partial,,neutral,66.3,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%] | Grow [5-15%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [5%-15% Tier]. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
15588298,STRMFLOW LTD,Fast growth & emerging sector,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,44.4,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
11930489,SMT FINANCE CONSULTING LIMITED,"Technology, legal & professional",,,,Low employee scale + Low creditor scale,INSUFFICIENT_EVIDENCE,,,Insufficient,,,,Insufficient,1.07185918,0.63514676,Partial,,neutral,46.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
10184265,KENILWORTH VENTURES LIMITED,"Technology, legal & professional",79.52333899,50.27710352,Grow,High equity + High net assets,THREE_WAY_COMPLETE,3.59573085,0.49540941,Complete,17.59191692,0.17897911,0.0,Complete,0.0,0.62415145,Partial,,neutral,44.1,No Active Forward Signal,Current Priority [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [50%-100% Tier]. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
4010172,ASSOCIATED GROUP SERVICES LIMITED,Manufacturing,88.92982192,70.69361803,Grow,High current-assets scale + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,17.52574409805219,positive,52.4,Opportunity without Pressure,Current Priority [25-50%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Grow dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
9299355,FALCON PEST SERVICES LIMITED,Agriculture,74.79324641,42.03703306,Defend,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,83.71409861,0.83190727,43.57049303,Complete,0.7821667,0.46675443,Complete,,neutral,19.3,Opportunity without Pressure,Current Priority [50-100%] | Grow [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [15%-25% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
5547238,YORKSHIRE DALES BREWING COMPANY LIMITED,Manufacturing,71.32193414,36.8214723,Defend,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,18.04362182,0.72859276,Complete,,neutral,54.1,Opportunity with Pressure,Current Priority [50-100%] | Grow [25-50%] | Risk [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [25%-50% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
13284217,M&M IAG LIMITED,Real Estate,,,,High equity + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,18.5,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
13764817,THE NO1 PLUG (LEEDS) LTD,Wholesale & Retail,,,,High current-assets scale + High net assets,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,35.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
6822970,ANCKER PROPERTY SERVICES LIMITED,Real Estate,75.25293751,42.76093914,Deepen,High equity + High net assets,THREE_WAY_COMPLETE,0.67544185,0.4625463,Complete,22.08251473,0.22485462,0.0,Complete,0.0,0.45223406,Complete,,neutral,15.2,No Active Forward Signal,Current Priority [50-100%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Deepen dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [50%-100% Tier]; no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
NI658644,GLEESON FABRICATIONS LIMITED,Manufacturing,86.80536163,65.65312654,Deepen,High current-assets scale + High net assets,THREE_WAY_COMPLETE,17.5,0.71790527,Complete,78.19627655,0.77516496,15.98138273,Complete,0.0,0.45223406,Complete,,neutral,48.3,Opportunity without Pressure,Current Priority [25-50%] | Deepen [25-50%] | Grow [15-25%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [25%-50% Tier], primarily driven by the Deepen dimension, corresponding to the 'High current-assets scale + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [15%-25% Tier]; no strong Defend signal was detected. Additionally, a potential funding-need signal was captured; verification is recommended. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
6686616,K.H. FABRICATION SOLUTIONS LTD,Manufacturing,93.3398492,81.61880008,Grow,High equity + High net assets,THREE_WAY_COMPLETE,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,49.07693519,0.95270562,Complete,,neutral,25.6,Opportunity with Pressure,Current Priority [15-25%] | Grow [25-50%] | Risk [Top 5%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [15%-25% Tier], primarily driven by the Grow dimension, corresponding to the 'High equity + High net assets' profile. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); Defend pressure is in the [Top 5% Tier], indicating a signal for further verification. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
14335156,AMARIS & LEVANA LODGE RTM COMPANY LIMITED,Real Estate,,,,,INSUFFICIENT_EVIDENCE,,,Insufficient,,,,Insufficient,,,Insufficient,,neutral,22.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
9052536,UK ACADEMICS AND GUARDIANSHIP LTD,"Public sector, education & charities",,,,High fixed-assets scale + High creditor scale + working-capital pressure,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.45223406,Complete,,neutral,40.4,Opportunity without Pressure,Grow [25-50%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
14133861,MAKING CHANGE FOUNDATION C.I.C.,"Technology, legal & professional",,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,59.5,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
15540597,VISTA TRADERS LTD,Wholesale & Retail,,,,Low employee scale + Low creditor scale,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,30.3,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
12009003,WELL GARDENS FLATS LIMITED,Real Estate,,,,,INSUFFICIENT_EVIDENCE,,,,,,,,,,,,neutral,17.9,Insufficient Forward Evidence,Insufficient Forward Evidence,[Static Financial Signal] Insufficient financial evidence; unable to evaluate current status. [Future Forward Signals] Insufficient forward evidence; automatic prediction generation terminated. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
11916741,COAST COUNTRY LETS LIMITED,Real Estate,51.85594913,15.46409469,Defend,Low employee scale + Low creditor scale,THREE_WAY_COMPLETE,7.34756664,0.53757191,Complete,64.96959491,0.63953557,0.0,Complete,0.0,0.45223406,Complete,,neutral,16.9,Opportunity without Pressure,Current Priority [50-100%] | Deepen [25-50%] | Grow [25-50%],"[Static Financial Signal] The enterprise's current financial signal priority is in the [50%-100% Tier], primarily driven by the Defend dimension, corresponding to the 'Low employee scale + Low creditor scale' profile. [Future Forward Signals] Deepen expansion momentum is in the [25%-50% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation); no strong Defend signal was detected. [External Validation Signals] personnel hiring contraction. Note: Results are for business screening and do not replace client due diligence or formal credit assessment."
2886118,CIFIAL (U.K.) LIMITED,Wholesale & Retail,,,,High equity + High net assets,PARTIAL_DIMENSION_ONLY,0.0,0.45513831,Complete,62.5016372,0.6142776,0.0,Complete,0.0,0.62415145,Partial,,neutral,50.9,Opportunity without Pressure,Grow [25-50%],[Static Financial Signal] Partial financial evidence; unable to evaluate full static priority. [Future Forward Signals] Deepen expansion momentum is in the [50%-100% Tier]; Relative Grow requirement is in the [25%-50% Tier] (Reserve Observation). Note: Results are for business screening and do not replace client due diligence or formal credit assessment.
